file_name,segment_or_group,id,parent,relname,type,text
GUM_conversation_christmas,group,465,466,context-background,span,
GUM_conversation_christmas,group,466,467,span,span,
GUM_conversation_christmas,group,467,247,joint-other,span,
GUM_conversation_christmas,group,468,466,span,span,
GUM_conversation_christmas,group,469,470,context-background,span,
GUM_conversation_christmas,group,470,468,span,span,
GUM_fiction_giants,segment,1,79,organization-heading,,The Valley of Giants
GUM_fiction_giants,segment,2,81,joint-list,,I had buried my parents in their gray marble mausoleum at the heart of the city .
GUM_fiction_giants,segment,3,86,span,,"I had buried my husband in a lead box sunk into the mud of the bottom of the river ,"
GUM_fiction_giants,segment,4,3,elaboration-attribute,,where all the riverboatmen lie .
GUM_fiction_giants,segment,5,87,span,,"And after the war , I had buried my children , all four , in white linen shrouds in the new graveyards"
GUM_fiction_giants,segment,6,88,span,,plowed into what used to be our farmland :
GUM_fiction_giants,segment,7,6,elaboration-attribute,,all the land stretching from the river delta to the hills .
GUM_fiction_giants,segment,8,89,span,,I had one granddaughter
GUM_fiction_giants,segment,9,8,elaboration-attribute,,who survived the war .
GUM_fiction_giants,segment,10,91,span,,I saw her sometimes :
GUM_fiction_giants,segment,11,93,joint-list,,"in a bright pink dress ,"
GUM_fiction_giants,segment,12,93,joint-list,,"a sparkling drink in her hand ,"
GUM_fiction_giants,segment,13,93,joint-list,,"on the arm of some foreign officer with brocade on his shoulders , at the edge of a marble patio ."
GUM_fiction_giants,segment,14,94,span,,She never looked back at me —
GUM_fiction_giants,segment,15,14,causal-cause,,"poverty and failure and political disrepute being all , these days , contagious and synonymous ."
GUM_fiction_giants,segment,16,95,joint-list,,"The young were mostly dead ,"
GUM_fiction_giants,segment,17,97,span,,"and the old men had been taken away ,"
GUM_fiction_giants,segment,18,17,attribution-positive,,"they told us ,"
GUM_fiction_giants,segment,19,99,joint-sequence,,to learn important new things
GUM_fiction_giants,segment,20,100,span,,and to come back
GUM_fiction_giants,segment,21,20,context-circumstance,,when they were ready to contribute fully .
GUM_fiction_giants,segment,22,96,span,,So it was a city of grandmothers .
GUM_fiction_giants,segment,23,101,span,,And it was in a grandmother bar by the waterfront
GUM_fiction_giants,segment,24,23,context-circumstance,,— sipping hot tea with rum and watching over the shoulders of dockworkers playing mah - jongg —
GUM_fiction_giants,segment,25,102,same-unit,,that I first heard of the valley of giants .
GUM_fiction_giants,segment,26,105,span,,"We all laughed at the idea , except for a chemist with a crooked nose and rouge caked in the creases of her face ,"
GUM_fiction_giants,segment,27,26,elaboration-attribute,,who was incensed .
GUM_fiction_giants,segment,28,106,span,,“ We live in the modern era ! ”
GUM_fiction_giants,segment,29,28,attribution-positive,,she cried .
GUM_fiction_giants,segment,30,107,span,,"“ You should be ashamed of yourself ! """
GUM_fiction_giants,segment,31,108,span,,The traveler stood up from the table .
GUM_fiction_giants,segment,32,109,joint-list,,"She was bony and rough - skinned and bent like an old crow , with a blue silk scarf and hanks of hair as black as soot ."
GUM_fiction_giants,segment,33,109,joint-list,,Her eyes were veined with red .
GUM_fiction_giants,segment,34,110,span,,"“ Nonetheless , ”"
GUM_fiction_giants,segment,35,34,attribution-positive,,"the traveler said ,"
GUM_fiction_giants,segment,36,103,joint-sequence,,and she walked out .
GUM_fiction_giants,segment,37,111,span,,They were laughing at the chemist as well as at the traveler .
GUM_fiction_giants,segment,38,113,span,,"To find anyone still proud , anyone"
GUM_fiction_giants,segment,39,38,elaboration-attribute,,"who believed in giants or shame ,"
GUM_fiction_giants,segment,40,114,same-unit,,was hilarious .
GUM_fiction_giants,segment,41,115,span,,The air of the bar was acrid with triumph .
GUM_fiction_giants,segment,42,116,span,,Finding someone even more vulnerable and foolish
GUM_fiction_giants,segment,43,42,adversative-antithesis,,"than we were ,"
GUM_fiction_giants,segment,44,116,context-circumstance,,after everything had been taken from us —
GUM_fiction_giants,segment,45,117,evaluation-comment,,that was a delight .
GUM_fiction_giants,segment,46,119,span,,"But I followed the traveler , into the wet streets ."
GUM_fiction_giants,segment,47,121,joint-list,,The smell of fish oozed from the docks .
GUM_fiction_giants,segment,48,121,joint-list,,Here and there were bits of charred debris in the gutters .
GUM_fiction_giants,segment,49,120,joint-sequence,,I caught her at her door .
GUM_fiction_giants,segment,50,122,span,,She invited me in for tea and massage .
GUM_fiction_giants,segment,51,123,joint-other,,"Her limbs were weathered and ringed , like the branches of trees in the dry country ."
GUM_fiction_giants,segment,52,124,span,,She smelled like honey
GUM_fiction_giants,segment,53,52,elaboration-attribute,,"that has been kept a while in a dark room ,"
GUM_fiction_giants,segment,54,124,elaboration-additional,,a little fermented .
GUM_fiction_giants,segment,55,125,evaluation-comment,,A heady smell .
GUM_fiction_giants,segment,56,57,context-circumstance,,"In the morning , brilliant sunlight scoured the walls and the floor ,"
GUM_fiction_giants,segment,57,127,span,,and the traveler and her pack were gone .
GUM_fiction_giants,segment,58,129,span,,I hurried home .
GUM_fiction_giants,segment,59,131,span,,My house had survived the war
GUM_fiction_giants,segment,60,59,mode-manner,,"with all its brown clay walls intact ,"
GUM_fiction_giants,segment,61,131,adversative-concession,,though the garden and the courtyard were a heap of blackened rubble .
GUM_fiction_giants,segment,62,129,elaboration-additional,,My house was empty and cold .
GUM_fiction_giants,segment,63,128,joint-sequence,,"I packed six loaves of flatbread , some olives , a hard cheese , one nice dress , walking clothes , my pills and glasses , a jug of wine , a can-teen of water , and a kitchen knife ."
GUM_fiction_giants,segment,64,133,span,,"I sat in the shadow in my living room for a while ,"
GUM_fiction_giants,segment,65,134,span,,looking at the amorphous mass of the blanket
GUM_fiction_giants,segment,66,65,elaboration-attribute,,I had been crocheting .
GUM_fiction_giants,segment,67,135,organization-preparation,,That granddaughter :
GUM_fiction_giants,segment,68,135,joint-list,,"her parents both worked in the vineyards ,"
GUM_fiction_giants,segment,69,137,same-unit,,and
GUM_fiction_giants,segment,70,71,context-circumstance,,"when she was a child ,"
GUM_fiction_giants,segment,71,138,span,,she would play in my courtyard in the after - noons .
GUM_fiction_giants,segment,72,73,context-circumstance,,"When she scraped her knees bloody on the stones ,"
GUM_fiction_giants,segment,73,139,span,,she refused to cry .
GUM_fiction_giants,segment,74,141,span,,She would cry from frustration
GUM_fiction_giants,segment,75,142,span,,when the older children could do something
GUM_fiction_giants,segment,76,75,elaboration-attribute,,that she could n't —
GUM_fiction_giants,segment,77,144,joint-disjunction,,"like tie knots ,"
GUM_fiction_giants,segment,78,144,joint-disjunction,,or catch a chicken .
GUM_fiction_giants,group,79,80,span,span,
GUM_fiction_giants,group,80,,,span,
GUM_fiction_giants,group,81,82,adversative-contrast,multinuc,
GUM_fiction_giants,group,82,83,joint-other,multinuc,
GUM_fiction_giants,group,83,84,context-background,multinuc,
GUM_fiction_giants,group,84,85,span,multinuc,
GUM_fiction_giants,group,85,79,span,span,
GUM_fiction_giants,group,86,81,joint-list,span,
GUM_fiction_giants,group,87,81,joint-list,span,
GUM_fiction_giants,group,88,5,elaboration-attribute,span,
GUM_fiction_giants,group,89,90,span,span,
GUM_fiction_giants,group,90,82,adversative-contrast,span,
GUM_fiction_giants,group,91,92,joint-sequence,span,
GUM_fiction_giants,group,92,89,elaboration-additional,multinuc,
GUM_fiction_giants,group,93,10,elaboration-additional,multinuc,
GUM_fiction_giants,group,94,92,joint-sequence,span,
GUM_fiction_giants,group,95,22,context-background,multinuc,
GUM_fiction_giants,group,96,83,joint-other,span,
GUM_fiction_giants,group,97,98,span,span,
GUM_fiction_giants,group,98,95,joint-list,span,
GUM_fiction_giants,group,99,97,purpose-goal,multinuc,
GUM_fiction_giants,group,100,99,joint-sequence,span,
GUM_fiction_giants,group,101,102,same-unit,span,
GUM_fiction_giants,group,102,103,joint-sequence,multinuc,
GUM_fiction_giants,group,103,104,span,multinuc,
GUM_fiction_giants,group,104,84,joint-sequence,span,
GUM_fiction_giants,group,105,103,joint-sequence,span,
GUM_fiction_giants,group,106,30,explanation-justify,span,
GUM_fiction_giants,group,107,103,joint-sequence,span,
GUM_fiction_giants,group,108,103,joint-sequence,span,
GUM_fiction_giants,group,109,31,elaboration-additional,multinuc,
GUM_fiction_giants,group,110,103,joint-sequence,span,
GUM_fiction_giants,group,111,112,joint-list,span,
GUM_fiction_giants,group,112,103,causal-result,multinuc,
GUM_fiction_giants,group,113,114,same-unit,span,
GUM_fiction_giants,group,114,37,causal-cause,multinuc,
GUM_fiction_giants,group,115,112,joint-list,span,
GUM_fiction_giants,group,116,117,span,span,
GUM_fiction_giants,group,117,118,span,span,
GUM_fiction_giants,group,118,41,causal-cause,span,
GUM_fiction_giants,group,119,120,joint-sequence,span,
GUM_fiction_giants,group,120,84,joint-sequence,multinuc,
GUM_fiction_giants,group,121,46,elaboration-additional,multinuc,
GUM_fiction_giants,group,122,120,joint-sequence,span,
GUM_fiction_giants,group,123,50,elaboration-additional,multinuc,
GUM_fiction_giants,group,124,125,span,span,
GUM_fiction_giants,group,125,126,span,span,
GUM_fiction_giants,group,126,123,joint-other,span,
GUM_fiction_giants,group,127,128,joint-sequence,span,
GUM_fiction_giants,group,128,84,joint-sequence,multinuc,
GUM_fiction_giants,group,129,130,span,span,
GUM_fiction_giants,group,130,128,joint-sequence,span,
GUM_fiction_giants,group,131,132,span,span,
GUM_fiction_giants,group,132,58,context-background,span,
GUM_fiction_giants,group,133,128,joint-sequence,span,
GUM_fiction_giants,group,134,64,elaboration-additional,span,
GUM_fiction_giants,group,135,136,span,multinuc,
GUM_fiction_giants,group,136,85,context-background,span,
GUM_fiction_giants,group,137,135,joint-list,multinuc,
GUM_fiction_giants,group,138,137,same-unit,span,
GUM_fiction_giants,group,139,140,adversative-contrast,span,
GUM_fiction_giants,group,140,135,joint-list,multinuc,
GUM_fiction_giants,group,141,140,adversative-contrast,span,
GUM_fiction_giants,group,142,143,span,span,
GUM_fiction_giants,group,143,74,context-circumstance,span,
GUM_fiction_giants,group,144,142,elaboration-attribute,multinuc,
